,game,model,experiment,episode,metric,value
6091,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_6,Slot-Filling-Accuracy,
6092,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_6,Main Score,
6093,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_6,Aborted,1.0
6094,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_6,Lose,0.0
6095,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_6,Success,0.0
6096,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_6,Request Count,13.0
6097,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_6,Parsed Request Count,10.0
6098,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_6,Violated Request Count,3.0
6099,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_6,Request Success Ratio,0.7692307692307693
6100,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_7,Middle-Accuracy,0.8
6101,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_7,Accuracy,0.7636363636363637
6102,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_7,Kappa,0.5272727272727273
6103,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_7,Truncated Kappa,0.5272727272727273
6104,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_7,Slot-Filling-Accuracy,1.0
6105,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_7,Main Score,69.04761904761905
6106,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_7,Aborted,0.0
6107,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_7,Lose,1.0
6108,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_7,Success,0.0
6109,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_7,Request Count,126.0
6110,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_7,Parsed Request Count,120.0
6111,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_7,Violated Request Count,6.0
6112,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_7,Request Success Ratio,0.9523809523809523
6113,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_8,Accuracy,
6114,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_8,Kappa,
6115,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_8,Truncated Kappa,
6116,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_8,Slot-Filling-Accuracy,
6117,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_8,Main Score,
6118,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_8,Aborted,1.0
6119,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_8,Lose,0.0
6120,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_8,Success,0.0
6121,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_8,Request Count,17.0
6122,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_8,Parsed Request Count,10.0
6123,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_8,Violated Request Count,7.0
6124,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_8,Request Success Ratio,0.5882352941176471
6125,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_9,Accuracy,
6126,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_9,Kappa,
6127,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_9,Truncated Kappa,
6128,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_9,Slot-Filling-Accuracy,
6129,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_9,Main Score,
6130,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_9,Aborted,1.0
6131,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_9,Lose,0.0
6132,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_9,Success,0.0
6133,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_9,Request Count,13.0
6134,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_9,Parsed Request Count,10.0
6135,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_9,Violated Request Count,3.0
6136,privateshared,openchat_3.5-t1.0--openchat_3.5-t1.0,4_letter-number,episode_9,Request Success Ratio,0.7692307692307693
6137,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_0,Generated Expression Length,77.0
6138,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_0,Generated Expression Number of Tokens,16.0
6139,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_0,Aborted at Player 1,0.0
6140,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_0,Aborted at Player 2,0.0
6141,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_0,Request Count,2.0
6142,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_0,Parsed Request Count,2.0
6143,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_0,Violated Request Count,0.0
6144,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_0,Success,0.0
6145,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_0,Lose,1.0
6146,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_0,Aborted,0.0
6147,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_0,Main Score,0.0
6148,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_0,Request Success Ratio,1.0
6149,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_1,Generated Expression Length,43.0
6150,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_1,Generated Expression Number of Tokens,9.0
6151,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_1,Aborted at Player 1,0.0
6152,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_1,Aborted at Player 2,1.0
6153,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_1,Request Count,2.0
6154,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_1,Parsed Request Count,1.0
6155,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_1,Violated Request Count,1.0
6156,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_1,Success,0.0
6157,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_1,Lose,1.0
6158,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_1,Aborted,1.0
6159,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_1,Main Score,
6160,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_1,Request Success Ratio,0.5
6161,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_10,Generated Expression Length,96.0
6162,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_10,Generated Expression Number of Tokens,18.0
6163,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_10,Aborted at Player 1,0.0
6164,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_10,Aborted at Player 2,0.0
6165,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_10,Request Count,2.0
6166,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_10,Parsed Request Count,2.0
6167,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_10,Violated Request Count,0.0
6168,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_10,Success,1.0
6169,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_10,Lose,0.0
6170,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_10,Aborted,0.0
6171,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_10,Main Score,100.0
6172,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_10,Request Success Ratio,1.0
6173,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_11,Generated Expression Length,40.0
6174,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_11,Generated Expression Number of Tokens,9.0
6175,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_11,Aborted at Player 1,0.0
6176,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_11,Aborted at Player 2,0.0
6177,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_11,Request Count,2.0
6178,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_11,Parsed Request Count,2.0
6179,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_11,Violated Request Count,0.0
6180,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_11,Success,0.0
6181,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_11,Lose,1.0
6182,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_11,Aborted,0.0
6183,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_11,Main Score,0.0
6184,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_11,Request Success Ratio,1.0
6185,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_12,Generated Expression Length,31.0
6186,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_12,Generated Expression Number of Tokens,7.0
6187,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_12,Aborted at Player 1,0.0
6188,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_12,Aborted at Player 2,0.0
6189,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_12,Request Count,2.0
6190,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_12,Parsed Request Count,2.0
6191,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_12,Violated Request Count,0.0
6192,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_12,Success,0.0
6193,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_12,Lose,1.0
6194,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_12,Aborted,0.0
6195,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_12,Main Score,0.0
6196,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_12,Request Success Ratio,1.0
6197,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_13,Generated Expression Length,85.0
6198,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_13,Generated Expression Number of Tokens,16.0
6199,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_13,Aborted at Player 1,0.0
6200,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_13,Aborted at Player 2,0.0
6201,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_13,Request Count,2.0
6202,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_13,Parsed Request Count,2.0
6203,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_13,Violated Request Count,0.0
6204,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_13,Success,0.0
6205,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_13,Lose,1.0
6206,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_13,Aborted,0.0
6207,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_13,Main Score,0.0
6208,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_13,Request Success Ratio,1.0
6209,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_14,Generated Expression Length,43.0
6210,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_14,Generated Expression Number of Tokens,9.0
6211,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_14,Aborted at Player 1,0.0
6212,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_14,Aborted at Player 2,0.0
6213,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_14,Request Count,2.0
6214,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_14,Parsed Request Count,2.0
6215,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_14,Violated Request Count,0.0
6216,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_14,Success,0.0
6217,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_14,Lose,1.0
6218,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_14,Aborted,0.0
6219,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_14,Main Score,0.0
6220,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_14,Request Success Ratio,1.0
6221,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_15,Generated Expression Length,63.0
6222,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_15,Generated Expression Number of Tokens,12.0
6223,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_15,Aborted at Player 1,0.0
6224,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_15,Aborted at Player 2,0.0
6225,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_15,Request Count,2.0
6226,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_15,Parsed Request Count,2.0
6227,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_15,Violated Request Count,0.0
6228,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_15,Success,0.0
6229,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_15,Lose,1.0
6230,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_15,Aborted,0.0
6231,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_15,Main Score,0.0
6232,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_15,Request Success Ratio,1.0
6233,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_16,Generated Expression Length,34.0
6234,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_16,Generated Expression Number of Tokens,7.0
6235,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_16,Aborted at Player 1,0.0
6236,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_16,Aborted at Player 2,0.0
6237,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_16,Request Count,2.0
6238,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_16,Parsed Request Count,2.0
6239,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_16,Violated Request Count,0.0
6240,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_16,Success,1.0
6241,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_16,Lose,0.0
6242,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_16,Aborted,0.0
6243,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_16,Main Score,100.0
6244,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_16,Request Success Ratio,1.0
6245,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_17,Generated Expression Length,65.0
6246,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_17,Generated Expression Number of Tokens,13.0
6247,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_17,Aborted at Player 1,0.0
6248,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_17,Aborted at Player 2,0.0
6249,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_17,Request Count,2.0
6250,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_17,Parsed Request Count,2.0
6251,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_17,Violated Request Count,0.0
6252,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_17,Success,0.0
6253,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_17,Lose,1.0
6254,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_17,Aborted,0.0
6255,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_17,Main Score,0.0
6256,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_17,Request Success Ratio,1.0
6257,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_18,Generated Expression Length,36.0
6258,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_18,Generated Expression Number of Tokens,9.0
6259,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_18,Aborted at Player 1,0.0
6260,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_18,Aborted at Player 2,0.0
6261,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_18,Request Count,2.0
6262,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_18,Parsed Request Count,2.0
6263,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_18,Violated Request Count,0.0
6264,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_18,Success,1.0
6265,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_18,Lose,0.0
6266,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_18,Aborted,0.0
6267,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_18,Main Score,100.0
6268,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_18,Request Success Ratio,1.0
6269,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_19,Generated Expression Length,41.0
6270,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_19,Generated Expression Number of Tokens,9.0
6271,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_19,Aborted at Player 1,0.0
6272,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_19,Aborted at Player 2,0.0
6273,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_19,Request Count,2.0
6274,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_19,Parsed Request Count,2.0
6275,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_19,Violated Request Count,0.0
6276,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_19,Success,0.0
6277,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_19,Lose,1.0
6278,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_19,Aborted,0.0
6279,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_19,Main Score,0.0
6280,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_19,Request Success Ratio,1.0
6281,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_2,Generated Expression Length,60.0
6282,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_2,Generated Expression Number of Tokens,12.0
6283,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_2,Aborted at Player 1,0.0
6284,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_2,Aborted at Player 2,0.0
6285,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_2,Request Count,2.0
6286,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_2,Parsed Request Count,2.0
6287,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_2,Violated Request Count,0.0
6288,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_2,Success,0.0
6289,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_2,Lose,1.0
6290,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_2,Aborted,0.0
6291,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_2,Main Score,0.0
6292,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_2,Request Success Ratio,1.0
6293,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_20,Generated Expression Length,46.0
6294,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_20,Generated Expression Number of Tokens,11.0
6295,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_20,Aborted at Player 1,0.0
6296,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_20,Aborted at Player 2,0.0
6297,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_20,Request Count,2.0
6298,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_20,Parsed Request Count,2.0
6299,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_20,Violated Request Count,0.0
6300,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_20,Success,0.0
6301,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_20,Lose,1.0
6302,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_20,Aborted,0.0
6303,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_20,Main Score,0.0
6304,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_20,Request Success Ratio,1.0
6305,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_21,Generated Expression Length,30.0
6306,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_21,Generated Expression Number of Tokens,5.0
6307,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_21,Aborted at Player 1,0.0
6308,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_21,Aborted at Player 2,0.0
6309,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_21,Request Count,2.0
6310,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_21,Parsed Request Count,2.0
6311,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_21,Violated Request Count,0.0
6312,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_21,Success,0.0
6313,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_21,Lose,1.0
6314,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_21,Aborted,0.0
6315,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_21,Main Score,0.0
6316,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_21,Request Success Ratio,1.0
6317,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_22,Generated Expression Length,68.0
6318,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_22,Generated Expression Number of Tokens,13.0
6319,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_22,Aborted at Player 1,0.0
6320,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_22,Aborted at Player 2,0.0
6321,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_22,Request Count,2.0
6322,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_22,Parsed Request Count,2.0
6323,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_22,Violated Request Count,0.0
