,game,model,experiment,episode,metric,value
6445,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_6,Aborted at Player 1,0.0
6446,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_6,Aborted at Player 2,0.0
6447,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_6,Request Count,2.0
6448,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_6,Parsed Request Count,2.0
6449,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_6,Violated Request Count,0.0
6450,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_6,Success,0.0
6451,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_6,Lose,1.0
6452,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_6,Aborted,0.0
6453,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_6,Main Score,0.0
6454,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_6,Request Success Ratio,1.0
6455,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_7,Generated Expression Length,48.0
6456,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_7,Generated Expression Number of Tokens,10.0
6457,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_7,Aborted at Player 1,0.0
6458,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_7,Aborted at Player 2,0.0
6459,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_7,Request Count,2.0
6460,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_7,Parsed Request Count,2.0
6461,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_7,Violated Request Count,0.0
6462,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_7,Success,0.0
6463,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_7,Lose,1.0
6464,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_7,Aborted,0.0
6465,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_7,Main Score,0.0
6466,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_7,Request Success Ratio,1.0
6467,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_8,Generated Expression Length,54.0
6468,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_8,Generated Expression Number of Tokens,11.0
6469,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_8,Aborted at Player 1,0.0
6470,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_8,Aborted at Player 2,0.0
6471,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_8,Request Count,2.0
6472,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_8,Parsed Request Count,2.0
6473,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_8,Violated Request Count,0.0
6474,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_8,Success,0.0
6475,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_8,Lose,1.0
6476,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_8,Aborted,0.0
6477,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_8,Main Score,0.0
6478,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_8,Request Success Ratio,1.0
6479,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_9,Generated Expression Length,75.0
6480,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_9,Generated Expression Number of Tokens,18.0
6481,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_9,Aborted at Player 1,0.0
6482,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_9,Aborted at Player 2,0.0
6483,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_9,Request Count,2.0
6484,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_9,Parsed Request Count,2.0
6485,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_9,Violated Request Count,0.0
6486,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_9,Success,0.0
6487,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_9,Lose,1.0
6488,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_9,Aborted,0.0
6489,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_9,Main Score,0.0
6490,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,0_line_grids_rows,episode_9,Request Success Ratio,1.0
6491,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_0,Generated Expression Length,100.0
6492,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_0,Generated Expression Number of Tokens,20.0
6493,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_0,Aborted at Player 1,0.0
6494,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_0,Aborted at Player 2,0.0
6495,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_0,Request Count,2.0
6496,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_0,Parsed Request Count,2.0
6497,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_0,Violated Request Count,0.0
6498,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_0,Success,0.0
6499,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_0,Lose,1.0
6500,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_0,Aborted,0.0
6501,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_0,Main Score,0.0
6502,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_0,Request Success Ratio,1.0
6503,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_1,Generated Expression Length,44.0
6504,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_1,Generated Expression Number of Tokens,8.0
6505,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_1,Aborted at Player 1,0.0
6506,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_1,Aborted at Player 2,0.0
6507,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_1,Request Count,2.0
6508,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_1,Parsed Request Count,2.0
6509,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_1,Violated Request Count,0.0
6510,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_1,Success,0.0
6511,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_1,Lose,1.0
6512,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_1,Aborted,0.0
6513,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_1,Main Score,0.0
6514,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_1,Request Success Ratio,1.0
6515,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_10,Aborted at Player 1,1.0
6516,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_10,Aborted at Player 2,0.0
6517,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_10,Generated Expression Length,
6518,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_10,Generated Expression Number of Tokens,
6519,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_10,Request Count,1.0
6520,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_10,Parsed Request Count,0.0
6521,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_10,Violated Request Count,1.0
6522,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_10,Success,0.0
6523,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_10,Lose,1.0
6524,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_10,Aborted,1.0
6525,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_10,Main Score,
6526,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_10,Request Success Ratio,0.0
6527,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_11,Generated Expression Length,51.0
6528,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_11,Generated Expression Number of Tokens,10.0
6529,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_11,Aborted at Player 1,0.0
6530,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_11,Aborted at Player 2,0.0
6531,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_11,Request Count,2.0
6532,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_11,Parsed Request Count,2.0
6533,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_11,Violated Request Count,0.0
6534,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_11,Success,1.0
6535,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_11,Lose,0.0
6536,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_11,Aborted,0.0
6537,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_11,Main Score,100.0
6538,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_11,Request Success Ratio,1.0
6539,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_12,Generated Expression Length,57.0
6540,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_12,Generated Expression Number of Tokens,12.0
6541,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_12,Aborted at Player 1,0.0
6542,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_12,Aborted at Player 2,0.0
6543,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_12,Request Count,2.0
6544,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_12,Parsed Request Count,2.0
6545,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_12,Violated Request Count,0.0
6546,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_12,Success,0.0
6547,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_12,Lose,1.0
6548,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_12,Aborted,0.0
6549,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_12,Main Score,0.0
6550,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_12,Request Success Ratio,1.0
6551,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_13,Generated Expression Length,35.0
6552,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_13,Generated Expression Number of Tokens,8.0
6553,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_13,Aborted at Player 1,0.0
6554,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_13,Aborted at Player 2,0.0
6555,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_13,Request Count,2.0
6556,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_13,Parsed Request Count,2.0
6557,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_13,Violated Request Count,0.0
6558,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_13,Success,1.0
6559,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_13,Lose,0.0
6560,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_13,Aborted,0.0
6561,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_13,Main Score,100.0
6562,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_13,Request Success Ratio,1.0
6563,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_14,Generated Expression Length,68.0
6564,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_14,Generated Expression Number of Tokens,16.0
6565,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_14,Aborted at Player 1,0.0
6566,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_14,Aborted at Player 2,0.0
6567,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_14,Request Count,2.0
6568,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_14,Parsed Request Count,2.0
6569,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_14,Violated Request Count,0.0
6570,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_14,Success,1.0
6571,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_14,Lose,0.0
6572,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_14,Aborted,0.0
6573,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_14,Main Score,100.0
6574,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_14,Request Success Ratio,1.0
6575,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_15,Generated Expression Length,47.0
6576,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_15,Generated Expression Number of Tokens,9.0
6577,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_15,Aborted at Player 1,0.0
6578,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_15,Aborted at Player 2,0.0
6579,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_15,Request Count,2.0
6580,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_15,Parsed Request Count,2.0
6581,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_15,Violated Request Count,0.0
6582,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_15,Success,1.0
6583,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_15,Lose,0.0
6584,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_15,Aborted,0.0
6585,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_15,Main Score,100.0
6586,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_15,Request Success Ratio,1.0
6587,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_16,Generated Expression Length,48.0
6588,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_16,Generated Expression Number of Tokens,10.0
6589,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_16,Aborted at Player 1,0.0
6590,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_16,Aborted at Player 2,0.0
6591,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_16,Request Count,2.0
6592,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_16,Parsed Request Count,2.0
6593,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_16,Violated Request Count,0.0
6594,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_16,Success,0.0
6595,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_16,Lose,1.0
6596,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_16,Aborted,0.0
6597,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_16,Main Score,0.0
6598,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_16,Request Success Ratio,1.0
6599,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_17,Generated Expression Length,74.0
6600,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_17,Generated Expression Number of Tokens,15.0
6601,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_17,Aborted at Player 1,0.0
6602,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_17,Aborted at Player 2,0.0
6603,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_17,Request Count,2.0
6604,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_17,Parsed Request Count,2.0
6605,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_17,Violated Request Count,0.0
6606,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_17,Success,0.0
6607,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_17,Lose,1.0
6608,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_17,Aborted,0.0
6609,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_17,Main Score,0.0
6610,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_17,Request Success Ratio,1.0
6611,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_18,Generated Expression Length,68.0
6612,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_18,Generated Expression Number of Tokens,13.0
6613,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_18,Aborted at Player 1,0.0
6614,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_18,Aborted at Player 2,0.0
6615,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_18,Request Count,2.0
6616,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_18,Parsed Request Count,2.0
6617,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_18,Violated Request Count,0.0
6618,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_18,Success,1.0
6619,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_18,Lose,0.0
6620,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_18,Aborted,0.0
6621,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_18,Main Score,100.0
6622,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_18,Request Success Ratio,1.0
6623,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_19,Generated Expression Length,54.0
6624,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_19,Generated Expression Number of Tokens,11.0
6625,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_19,Aborted at Player 1,0.0
6626,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_19,Aborted at Player 2,0.0
6627,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_19,Request Count,2.0
6628,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_19,Parsed Request Count,2.0
6629,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_19,Violated Request Count,0.0
6630,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_19,Success,0.0
6631,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_19,Lose,1.0
6632,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_19,Aborted,0.0
6633,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_19,Main Score,0.0
6634,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_19,Request Success Ratio,1.0
6635,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_2,Generated Expression Length,98.0
6636,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_2,Generated Expression Number of Tokens,20.0
6637,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_2,Aborted at Player 1,0.0
6638,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_2,Aborted at Player 2,0.0
6639,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_2,Request Count,2.0
6640,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_2,Parsed Request Count,2.0
6641,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_2,Violated Request Count,0.0
6642,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_2,Success,1.0
6643,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_2,Lose,0.0
6644,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_2,Aborted,0.0
6645,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_2,Main Score,100.0
6646,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_2,Request Success Ratio,1.0
6647,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_20,Generated Expression Length,36.0
6648,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_20,Generated Expression Number of Tokens,7.0
6649,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_20,Aborted at Player 1,0.0
6650,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_20,Aborted at Player 2,0.0
6651,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_20,Request Count,2.0
6652,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_20,Parsed Request Count,2.0
6653,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_20,Violated Request Count,0.0
6654,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_20,Success,0.0
6655,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_20,Lose,1.0
6656,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_20,Aborted,0.0
6657,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_20,Main Score,0.0
6658,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_20,Request Success Ratio,1.0
6659,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_21,Generated Expression Length,120.0
6660,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_21,Generated Expression Number of Tokens,24.0
6661,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_21,Aborted at Player 1,0.0
6662,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_21,Aborted at Player 2,0.0
6663,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_21,Request Count,2.0
6664,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_21,Parsed Request Count,2.0
6665,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_21,Violated Request Count,0.0
6666,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_21,Success,1.0
6667,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_21,Lose,0.0
6668,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_21,Aborted,0.0
6669,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_21,Main Score,100.0
6670,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_21,Request Success Ratio,1.0
6671,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_22,Generated Expression Length,59.0
6672,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_22,Generated Expression Number of Tokens,13.0
6673,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_22,Aborted at Player 1,0.0
6674,referencegame,openchat_3.5-t1.0--openchat_3.5-t1.0,1_line_grids_columns,episode_22,Aborted at Player 2,0.0
